,0,1,2,3,4,5,6,7,8,9,10,11
contrast,1475.4673166666664,2149.286958000866,1603.0404580152672,465.528720499707,794.5155270891335,1022.2259211177053,1302.9494,943.6424539279948,66.96154084351416,2067.936765909556,1021.2734088332303,1562.6243794326242
dissimilarity,26.68,32.172434588977545,28.06504452926209,9.12382931117149,17.784902669141367,20.681484915924823,25.27368333333333,19.629043174693646,1.2462968161039378,34.2286218538981,21.35984075448361,28.786510390895597
homogenetiy,0.0816545229048077,0.07239933443847589,0.0705993473101308,0.4721501082455555,0.1541309330529697,0.08238656305213723,0.08812479383979822,0.20398905334723866,0.8894297505911692,0.05389382936795747,0.0833519217349477,0.057331727903855795
energy,0.06805681704526974,0.06685957566112109,0.06029767282318869,0.40793701665745674,0.11539630175057163,0.059944264301260104,0.07185857421053697,0.17195348312000633,0.8635836516480523,0.06048125515869924,0.06295022233470102,0.05627618905614474
correlation,0.26762168405859316,0.14677370263654227,0.39685418287950897,0.27438115421369036,0.26756159096070037,0.18472995279704352,0.4865916169913299,0.4359870545501199,0.6967005252578539,0.2473921128077568,0.23683945710311147,0.231115944309636
entropy,4.844690758906311,5.440077299951662,6.081814009169792,2.543735633648875,4.185717831977581,5.138645054143455,6.1775502037110055,4.6637903556729485,0.5596587809607008,6.28479998957308,5.434538949905169,6.408472640796428
mean,229.23961979166668,221.2632088127049,209.15048008110688,247.4231725051276,236.95565532785642,230.9186893391444,204.9454453125,223.13462369086633,253.81173884149356,201.80966802869858,220.06512772012215,205.5210781585024
variance,1606.8148042805992,2110.059537324622,2867.555565734553,417.38386997096023,897.3181923019138,1165.2939372705698,3174.8805589226617,1982.9905275465821,82.57494835324381,3231.3142014647815,1984.023755104937,2621.481029087901
sobel_mag,120.07775441215422,132.9778175792049,130.42884806578195,49.16080853684691,87.52500359040586,88.90631404914907,120.63258441244189,100.30834169465943,6.929995947375716,146.81526926386832,93.65748916786904,119.16228856131764
